que_id,question,answer,big_cate,small_cate,intent
49153919,高血压脑血管梗塞1我爸前年由高血压引起脑血梗塞经过一段时间治疗基本康复了今年检查出来心跳过慢1分钟三十五次,脑梗塞恢复期最好的治疗应该是以大复方道地取材的现代中药为主，利用其长效性强、耐药性强、安全性强、现代中药剂量剂型合理的优点，达到改善脑梗塞偏瘫、失语、记忆力下降等症状的同时，能有效防止脑梗塞复发，而药品本身不会对患者产生任何副作用的最佳治疗效果。脑梗塞恢复期以口服用药为主要治疗方法，辅以功能训练，饮食调节等综合性措施。,内科,高血压,hypertension
26229504,高血压，心跳快，迷糊头晕头沉无力,上述情况可以应用倍他乐克控制血压。也可以降低心率。建议低盐。低脂饮食。避免过度紧张。禁止烟酒。必要时去医院检查以明确情况，,内科,高血压,hypertension
57092800,病情描述发病时间、主要症状、症状变化等）：头晕，耳鸣，头疼，是动脉硬化引起的高血压，我还失眠，曾经治疗情况和效果：动脉硬化引起的高血压吃什么药，可以缓解，治疗,你好，这是高血压的症状，可以口服卡托普利，复方罗布麻片，复方利血平片，最好是在临床医生的指导下用药，平时饮食宜清淡，忌食辛辣，祝你健康。,内科,高血压,hypertension
51780645,有糖尿病，高血压，丨冠心病，手脚麻木，晚上尿多，心脏也不好曾经治疗情况和效果：医院能不能吃西藏雪莲菌牛奶,您好，糖尿病是因为人体胰岛功能不好导致以血糖升高为主的疾病，这个雪莲是没有多大的治疗效果和意义对于糖尿病的话，应该规范化治疗，而不是使用这个雪莲菌，不建议使用,内科,高血压,hypertension
6695244,缺血性心脏病心慌、头晕、高血压、心跳有间歇、出虚汗请问应该怎么治疗有效?,这位朋友你好，你的提问过于简单，无法给你满意的答复，希望你提供完整的病历和检查结果。,内科,高血压,hypertension
53781334,血压高高压145低压1103-4年的病史了吃过中药调理来后来就一直服用尼福达降压但是近期低压老是降不到理想值曾经治疗情况和效果：是的做过检查治疗过效果都不是很理想想问下有什么办法能让低压降下来,"指导意见：您好,血压高多于动脉硬化等因素有关,平时应注意禁烟酒及高脂高糖高盐食物,多喝水,适当活动,可适当应用些卡托普利,硝苯地平缓释片,脑络通等药物治疗.定期检查测量血压",内科,高血压,hypertension
67462372,有肠炎，内痔疮拉血，血压高，喝了酒加蜂蜜，大吐而死，能救的时间吗?,根据简单描述考虑是喝酒引起脑血管破裂出血死亡，酒精对高血压对内痔患者不不能喝出血量小的话能有抢救时间，大量出血脑压增高抑制呼吸死亡，,外科,痔疮,hypertension
62335671,气喘无力下肢浮肿有高血压糖尿病请问是什么原因,你好！从患者的病史分析在原发病的基础上有可能合并感染或是心衰和糖尿病肾病等情况建议考虑住院治疗，查血象和肝肾功能血糖血脂，根据血压值考虑降压和强心利尿等综合处理，,内科,高血压,hypertension
50095647,头昏，血压高。颈椎病。甘油三脂,指导意见：血脂高应适量选用有助于降血脂的食物，如富含纤维的蔬菜水果类、富含植物固醇的豆制品、富含粗纤维的菌藻类食物等也可用洛伐它丁胶囊，每晚2粒,内科,高血压,hypertension
51676623,"问题描述:早上起床突然觉得天旋地转,房子都转,？问题描述:早上起床突然觉得天旋地转,房子都转,头晕的不能动,觉的呕心,但一分钟左右就好了,平时没有高血压,没有贫血.去年类似的症状也有两次,都发生在冬天。",病例分析:发作性眩晕、恶心,内科,高血压,hypertension
4308371,本人有点高血压，脚踝关节痛两年，经三级甲等医院检查不是痛风造成，是风湿和退型性造成,你好，这种情况一般的情况是采用一下消炎止痛药物、理疗、中药等治疗方法进行治疗的。,内科,高血压,hypertension
38250193,最近两天头晕，血压高压104，低压80最近两天头晕，血压高压104低压80，请问医生正常吗？,"引起高血压的原因是不明确的，可能和环境、饮食、遗传等因素有关系的,治疗的方法就是要口服药物控制血压,注意饮食和适当锻炼是改善高血压的关键注意饮食和适当锻炼是改善高血压的关键，建议低盐饮食，低脂肪饮食。一定要要禁烟酒,避免情绪激动。在医生指导下选缘压药如:心通定。最好选择缓释片如波依定或硝苯地平缓释片口服,血压更平稳",内科,高血压,hypertension
12936185,晚上心跳过快，头很晕,你好，有可能是心律失常。要做一下24小时心电图检查，看是哪种心动过速，如室上速，预激综合症等，明确病情对症治疗。平时注意休息，不要太劳累，适当锻炼。,内科,高血压,hypertension
13820555,我头昏，浑身乏力，伴有四肢麻木，恶心，是高血压的症状吗？,你好！这种情况多是由于身体虚弱，和头部供血不足引起的。多注意休息，适当运动锻炼,内科,高血压,hypertension
66186449,你好我有高血压最近左边腿脚麻木胳膊手麻木还有舌头,你好，根据你的情况不除外有脑血管病变。脑血管病变可表现为一侧肢体麻木、乏力等。建议你去医院就诊。建议低盐低脂饮食，注意休息，空竹血压，建议去医院就诊，给与相应处理。希望对你有帮助,内科,高血压,hypertension
42674075,我妈妈61岁，前天晚上因摔伤在医院检查是左股骨颈骨折，我们不知道应采用那种治疗法，听医生说有几种，要我们自己选择，所以我想问下这位医生我们应该如何选择，我妈妈只有一点高血压，没有其他的病，，，我们应该选用何种治疗方法,你好！61岁的股骨颈骨折目前仍首选内固定治疗。通常采用空心钉进行微创手术内固定。如果全身情况差，也可以考虑行关节置换手术。,内科,高血压,hypertension
62376079,老年人高血压的多，而且药也多，一去药店，购买高血压的药就有好多品牌的，但治疗低血压的药非常的少，有的还非常的贵，一般人承受不起的，我舅舅就是低血压患者，现在整天非常到头晕眼花的请问老年人低血压怎么办啊，谢谢.,你好这种情况可能是低血压引起的症状，建议您可以服用养心生脉口服液治疗试试的。食用一些有利于调节血压的滋补品，如人参、黄芪、生脉饮等。加强体育锻炼，提高机体调节功能。你好；积极参加体育锻炼以改善体质。运动量要逐渐增加，不能操之过急，但要持之以恒。生活要有规律，饮食要营养丰富。适当增加食盐用量，同时多饮水,内科,心血管内科,hypertension
61966478,我奶奶今年78岁，平时有高血压，最近她头晕头痛，四肢还发麻，腿脚不灵活，只能躺着，是中风吗？该怎么治？吃什么药？,目前情况不能排除中风可能，也有是脑梗塞的可能性，需要到医院进行头部CT，以及血脂等方面的检查。根据结果进行用药治疗。,内科,高血压,hypertension
36826499,患脱鞘脊髓炎一年，现在下肢瘫痪，不能行走，现在全身麻疼。本人患有高血压，糖尿病。曾经治疗情况和效果：住院三个月现在可以用21金�S他吗,你好，首先综合你上述的描述分析来看可以服用21金维他的，补充复合维生素可以提高机体免疫力的。那么一般这种情况属于高位神经中枢损伤的，维生素B族只是可以帮助神经恢复的对周围神经作用会大一些，对这个病的作用不是很大的。,内科,高血压,hypertension
16391963,主诉：头痛3天现病史：3天前出现头痛.恶心.胸闷.胸部阻塞感，数分钟缓解。无心慌。体格检查：血压174/94mmHg，双肺呼吸音粗，未闻及明显干湿性音，心率70/分，节律齐.心音可，血压以往140/80mmHg，,原因很多。如失眠或头部的本身的疾病；或者是颈椎方面的问题等都有可能引起的。需要检查后明确的原因的。二、头晕是一个症状，不是独立的疾病，引起头晕的因素很多，是需要先确诊才好针对治疗的，建议你最好到医院检查明确后对症治疗比较好。,内科,高血压,hypertension
11517755,我有高血压，吃了后还算正常，最近去检查血糖为7.1，会不会有什么事？,你好，单纯的一次空腹血糖是不能够诊断为糖尿病的。建议连续监测两天的血糖空腹的和餐后的。如果还高于7个的话，就可以诊断为糖尿病了。,内科,高血压,hypertension
7229819,全部症状：右腿麻木，行走不便，困乏无力，心情烦躁发病时间及原因：去年冬季治疗情况：第天吃缬沙滩，兽鼻三、阿斯匹林等降压药。,"这种症状应该是由于颈椎病引起的,可以用治疗颈椎病的药物如颈复康等药物配合颈椎牵引器治疗一下,应该会有很好的效果的,治疗期间要注意不要劳累",内科,内科其它,hypertension
62879310,低压高怎么回事？高压还可以。,"指导意见：低压高,说明血管壁弹性差,从某种意义上说比高压高要危险.治疗药物有：利尿类：吲达帕胺片,速尿,安体舒通等；钙桔抗剂：波依定,心痛定,尼福达（长效心痛定）等.ACEI类：卡托普利,依那普利,洛汀新,科索亚等",内科,高血压,hypertension
69291990,请问高血压老人和两岁小孩可以喝生鲜人参烫吗为什么他们喝了都出现呕吐和肚泻的症状,你好，一般是不建议经常食用人参煲汤喝的，尤其是小孩子，有可能会导致腹痛腹泻消化不良的症状。老人有可能是也是因为这种食物导致的脾胃比较虚弱。建议口服乳酸菌素片调节肠道菌群，孩子可以服用妈咪爱治疗，这两天清淡饮食，减轻胃肠道负担。,儿科,小儿综合,hypertension
